PlayerName,Born,Height,Hand,LinkPlayer
Paul Woerner,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/paul-woerner/w725/player-activity?year=all&matchType=Singles
Kenneth Raisma,"Tartu, Estonia",193.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kenneth-raisma/rh25/player-activity?year=all&matchType=Singles
Manuel Sanchez,"San Luis Potosi, Mexico",0.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/manuel-sanchez/si82/player-activity?year=all&matchType=Singles
Mats Moraing,"Mulheim an der Ruhr, Germany",198.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mats-moraing/mj71/player-activity?year=all&matchType=Singles
Mick Lescure,"Noisy-Le-Sec, France",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mick-lescure/lb76/player-activity?year=all&matchType=Singles
Feliciano Lopez,"Toledo, Spain",188.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/feliciano-lopez/l397/player-activity?year=all&matchType=Singles
Quentin Halys,"Bondy, France",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/quentin-halys/hb64/player-activity?year=all&matchType=Singles
Takashi Saito,Ishikawa,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/takashi-saito/sr78/player-activity?year=all&matchType=Singles
Radu Albot,"Chisinau, Moldova",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/radu-albot/a829/player-activity?year=all&matchType=Singles
Paul Valsecchi,Paris,188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/paul-valsecchi/v0a6/player-activity?year=all&matchType=Singles
Vasek Pospisil,"Vernon, Canada",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vasek-pospisil/pd07/player-activity?year=all&matchType=Singles
Ronan Joncour,"Paris, France",188.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ronan-joncour/j709/player-activity?year=all&matchType=Singles
Philipp Kohlschreiber,"Augsburg, Germany",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/philipp-kohlschreiber/k435/player-activity?year=all&matchType=Singles
Elias Ymer,"Skara, Sweden",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/elias-ymer/y218/player-activity?year=all&matchType=Singles
Ernesto Escobedo,"Los Angeles, CA, USA",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ernesto-escobedo/e873/player-activity?year=all&matchType=Singles
Pierre-Hugues Herbert,"Schiltigheim, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pierre-hugues-herbert/h996/player-activity?year=all&matchType=Singles
Michiel De Krom,Dubai,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/michiel-de-krom/dh55/player-activity?year=all&matchType=Singles
Zizou Bergs,"Lommel, Belgium",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/zizou-bergs/bu13/player-activity?year=all&matchType=Singles
Luca Vanni,"Castel del Piano, Italy",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/luca-vanni/v495/player-activity?year=all&matchType=Singles
Nikita Mashtakov,Donetsk,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nikita-mashtakov/mw62/player-activity?year=all&matchType=Singles
Constant Lestienne,"Amiens, France",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/constant-lestienne/lb66/player-activity?year=all&matchType=Singles
Karl Friberg,"Orebro, Sweden",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/karl-friberg/f09j/player-activity?year=all&matchType=Singles
Lorenzo Giustino,"Naples, Italy",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lorenzo-giustino/ga79/player-activity?year=all&matchType=Singles
Jacob Grills,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jacob-grills/ge73/player-activity?year=all&matchType=Singles
Juan Bautista Otegui,Rauch,191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/juan-bautista-otegui/o09s/player-activity?year=all&matchType=Singles
Lukas Lacko,"Piestany, Slovakia",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lukas-lacko/l797/player-activity?year=all&matchType=Singles
Sidane Pontjodikromo,,,,https://www.atptour.com/en/players/sidane-pontjodikromo/p0be/player-activity?year=all&matchType=Singles
Maverick Banes,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/maverick-banes/bh87/player-activity?year=all&matchType=Singles
Simon Beaupain,Verviers,178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/simon-beaupain/b0c3/player-activity?year=all&matchType=Singles
Scott Griekspoor,"Haarlem, Netherlands",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/scott-griekspoor/gc54/player-activity?year=all&matchType=Singles
Nicolas Tepmahc,Marseille,188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicolas-tepmahc/t0bd/player-activity?year=all&matchType=Singles
Jesper De Jong,Haarlem,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jesper-de-jong/d0c1/player-activity?year=all&matchType=Singles
Tomas Jirousek,Prague,175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tomas-jirousek/j0ax/player-activity?year=all&matchType=Singles
Mauricio Echazu,,,,https://www.atptour.com/en/players/mauricio-echazu/e702/player-activity?year=all&matchType=Singles
Takanyi Garanganga,"Harare, Zimbabwe",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/takanyi-garanganga/ga48/player-activity?year=all&matchType=Singles
Daniel Brands,"Deggendorf, Germany",196.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/daniel-brands/bc72/player-activity?year=all&matchType=Singles
Toby Martin,"High Wycombe, England",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/toby-martin/ml51/player-activity?year=all&matchType=Singles
Filip Horansky,"Piestany, Slovakia",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/filip-horansky/ha28/player-activity?year=all&matchType=Singles
Jeremy Chardy,"Pau, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jeremy-chardy/ca12/player-activity?year=all&matchType=Singles
Simone Bolelli,"Bologna, Italy",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/simone-bolelli/ba98/player-activity?year=all&matchType=Singles
Evgeny Donskoy,"Moscow, Russia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/evgeny-donskoy/d864/player-activity?year=all&matchType=Singles
Marco Bortolotti,Guastalla,173.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marco-bortolotti/bh08/player-activity?year=all&matchType=Singles
Nicolas Alberto Arreche,"Buenos Aires, Argentina",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicolas-alberto-arreche/ac28/player-activity?year=all&matchType=Singles
Marco Trungelliti,"Santiago del Estero, Argentina",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marco-trungelliti/ta29/player-activity?year=all&matchType=Singles
Savriyan Danilov,Moscow,188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/savriyan-danilov/d0cf/player-activity?year=all&matchType=Singles
Dustin Brown,"Celle, Germany",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dustin-brown/ba65/player-activity?year=all&matchType=Singles
Yannick Maden,"Stuttgart, Germany",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yannick-maden/mh16/player-activity?year=all&matchType=Singles
Nicolas Mahut,"Angers, France",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/nicolas-mahut/m873/player-activity?year=all&matchType=Singles
Guy Den Ouden,Utrecht,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/guy-den-ouden/d0h9/player-activity?year=all&matchType=Singles
Rio Noguchi,"Fukuoka, Japan",168.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rio-noguchi/n09u/player-activity?year=all&matchType=Singles
Gijs Brouwer,"Houston, TX, USA",191.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gijs-brouwer/bo10/player-activity?year=all&matchType=Singles
Quentin Folliot,"Paris, France",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/quentin-folliot/fc39/player-activity?year=all&matchType=Singles
Jose Pereira,"Santana do Ipanema, Brazil",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jose-pereira/pc09/player-activity?year=all&matchType=Singles
Maximilian Neuchrist,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maximilian-neuchrist/n663/player-activity?year=all&matchType=Singles
Teymuraz Gabashvili,"Tbilisi, Georgia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/teymuraz-gabashvili/g681/player-activity?year=all&matchType=Singles
Konstantin Kravchuk,"Moscow, Russia",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/konstantin-kravchuk/k776/player-activity?year=all&matchType=Singles
Markus Eriksson,"Gothenburg, Sweden",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/markus-eriksson/e688/player-activity?year=all&matchType=Singles
Janko Tipsarevic,"Belgrade, Serbia",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/janko-tipsarevic/t742/player-activity?year=all&matchType=Singles
Pedro Sakamoto,"Guarulhos, Brazil",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/pedro-sakamoto/sl94/player-activity?year=all&matchType=Singles
Viktor Galovic,"Nova Gradiska, Croatia",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/viktor-galovic/gb61/player-activity?year=all&matchType=Singles
Mats Rosenkranz,"Essen, Germany",193.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mats-rosenkranz/rh62/player-activity?year=all&matchType=Singles
Ivan Gakhov,"Moscow, Russia",191.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ivan-gakhov/ge28/player-activity?year=all&matchType=Singles
Jacopo Berrettini,"Rome, Italy",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jacopo-berrettini/bu10/player-activity?year=all&matchType=Singles
Matteo Martineau,"Angers, France",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/matteo-martineau/mw76/player-activity?year=all&matchType=Singles
Michael Geerts,"Antwerp, Belgium",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/michael-geerts/gg65/player-activity?year=all&matchType=Singles
Maxime Chazal,Noum�a,175.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/maxime-chazal/cd00/player-activity?year=all&matchType=Singles
Denis Yevseyev,Almaty,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/denis-yevseyev/y171/player-activity?year=all&matchType=Singles
Julian Ocleppo,Monaco,191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/julian-ocleppo/o507/player-activity?year=all&matchType=Singles
Jeremy Jahn,"Munich, Germany",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/jeremy-jahn/j400/player-activity?year=all&matchType=Singles
Maxime Hamou,"Nimes, France",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maxime-hamou/hb35/player-activity?year=all&matchType=Singles
Jaimee Floyd Angele,Clichy,206.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaimee-floyd-angele/a0b6/player-activity?year=all&matchType=Singles
Malek Jaziri,"Bizerte, Tunisia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/malek-jaziri/j267/player-activity?year=all&matchType=Singles
Ugo Blanchet,Saint-julien-en-genevois,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ugo-blanchet/bv16/player-activity?year=all&matchType=Singles
Jan Choinski,"Koblenz, Germany",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jan-choinski/ch12/player-activity?year=all&matchType=Singles
Louis Wessels,"Bielefeld, Germany",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/louis-wessels/wb25/player-activity?year=all&matchType=Singles
Tommy Robredo,"Hostalric, Spain",180.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/tommy-robredo/r419/player-activity?year=all&matchType=Singles
Jeroen Vanneste,Roeselare,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jeroen-vanneste/v762/player-activity?year=all&matchType=Singles
Christopher Heyman,"Eupen, Belgium",188.0,"Left-Handed, One-Handed Backhand",https://www.atptour.com/en/players/christopher-heyman/hb67/player-activity?year=all&matchType=Singles
Sandro Ehrat,"Schaffhausen, Switzerland",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sandro-ehrat/e780/player-activity?year=all&matchType=Singles
Corentin Denolly,"Vienne, France",185.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/corentin-denolly/df92/player-activity?year=all&matchType=Singles
Matthieu Perchicot,Biarritz,185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/matthieu-perchicot/pl53/player-activity?year=all&matchType=Singles
Jonathan Mridha,"Stockholm, Sweden",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jonathan-mridha/mm78/player-activity?year=all&matchType=Singles
Matias Zukas,Santa Fe,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/matias-zukas/z366/player-activity?year=all&matchType=Singles
Igor Sijsling,"Amsterdam, Netherlands",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/igor-sijsling/sf36/player-activity?year=all&matchType=Singles
Uladzimir Ignatik,"Minsk, Belarus",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/uladzimir-ignatik/i236/player-activity?year=all&matchType=Singles
Gonzalo Villanueva,"Parana, Argentina",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gonzalo-villanueva/v821/player-activity?year=all&matchType=Singles
Andrew Harris,Box Hill,183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/andrew-harris/hb29/player-activity?year=all&matchType=Singles
Tobias Kamke,"Lubeck, Germany",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/tobias-kamke/k839/player-activity?year=all&matchType=Singles
Joris De Loore,"Bruges, Belgium",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/joris-de-loore/da86/player-activity?year=all&matchType=Singles
Marcel Granollers,"Barcelona, Spain",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marcel-granollers/g710/player-activity?year=all&matchType=Singles
Tristan Lamasine,"Thiais, France",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/tristan-lamasine/lc11/player-activity?year=all&matchType=Singles
Steven Diez,"Toronto, Canada",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/steven-diez/d916/player-activity?year=all&matchType=Singles
Ruben Bemelmans,"Genk, Belgium",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ruben-bemelmans/be54/player-activity?year=all&matchType=Singles
Denis Istomin,"Orenburg, Russia",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/denis-istomin/i165/player-activity?year=all&matchType=Singles
Paolo Lorenzi,"Rome, Italy",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/paolo-lorenzi/l503/player-activity?year=all&matchType=Singles
Yannick Mertens,"Anderlecht, Belgium",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yannick-mertens/mg08/player-activity?year=all&matchType=Singles
Jelle Sels,"Woerden, Netherlands",188.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/jelle-sels/so20/player-activity?year=all&matchType=Singles
Hugo Nys,"Evian-les-Bains, France",185.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/hugo-nys/n670/player-activity?year=all&matchType=Singles
Evan Furness,"Pontivy, France",170.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/evan-furness/fc26/player-activity?year=all&matchType=Singles
Sadio Doumbia,"Toulouse, France",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/sadio-doumbia/d917/player-activity?year=all&matchType=Singles
Rafael Matos,"Porto Alegre, Brazil",180.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/rafael-matos/mo41/player-activity?year=all&matchType=Singles
Orlando Luz,"Carazinho, Brazil",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/orlando-luz/lf26/player-activity?year=all&matchType=Singles
Evgeny Karlovskiy,"Moscow, Russia",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/evgeny-karlovskiy/kd87/player-activity?year=all&matchType=Singles
Mariano Kestelboim,"Buenos Aires, Argentina",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/mariano-kestelboim/ke69/player-activity?year=all&matchType=Singles
Genaro Alberto Olivieri,Bragado,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/genaro-alberto-olivieri/o660/player-activity?year=all&matchType=Singles
Vaclav Safranek,"Brno, Czech Republic",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/vaclav-safranek/sn77/player-activity?year=all&matchType=Singles
Raphael Collignon,,,,https://www.atptour.com/en/players/raphael-collignon/c0jp/player-activity?year=all&matchType=Singles
Tak Khunn Wang,Paris,175.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tak-khunn-wang/w597/player-activity?year=all&matchType=Singles
Jules Okala,"Ermont, France",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jules-okala/o635/player-activity?year=all&matchType=Singles
Matteo Arnaldi,Sanremo,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/matteo-arnaldi/a0fc/player-activity?year=all&matchType=Singles
Peter Torebko,"Bytom, Poland",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/peter-torebko/t911/player-activity?year=all&matchType=Singles
James Ward,"London, England",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/james-ward/w503/player-activity?year=all&matchType=Singles
Ivo Karlovic,"Zagreb, Croatia",211.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/ivo-karlovic/k336/player-activity?year=all&matchType=Singles
Matthias Bachinger,"Munich, Germany",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/matthias-bachinger/bc65/player-activity?year=all&matchType=Singles
Nick Hardt,Santiago De Los Caballeros,183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nick-hardt/h0a4/player-activity?year=all&matchType=Singles
Joao Lucas Reis Da Silva,"Recife, Pernambuco",178.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/joao-lucas-reis-da-silva/r0a7/player-activity?year=all&matchType=Singles
Viktor Durasovic,"Orkdal, Norway",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/viktor-durasovic/dc76/player-activity?year=all&matchType=Singles
Laurent Lokoli,"Bastia, France",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/laurent-lokoli/lc12/player-activity?year=all&matchType=Singles
Leonardo Mayer,"Corrientes, Argentina",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/leonardo-mayer/md56/player-activity?year=all&matchType=Singles
Ernests Gulbis,"Riga, Latvia",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ernests-gulbis/g858/player-activity?year=all&matchType=Singles
Simon Carr,"Dublin, Ireland",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/simon-carr/co11/player-activity?year=all&matchType=Singles
Facundo Diaz Acosta,"Buenos Aires, Argentina",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/facundo-diaz-acosta/d0cg/player-activity?year=all&matchType=Singles
Oriol Roca Batalla,Barcelona,173.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/oriol-roca-batalla/rb60/player-activity?year=all&matchType=Singles
Bernard Tomic,"Stuttgart, Germany",196.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/bernard-tomic/ta46/player-activity?year=all&matchType=Singles
Tristan Schoolkate,Perth,183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/tristan-schoolkate/s0n0/player-activity?year=all&matchType=Singles
Daniel Evans,"Birmingham, England",175.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/daniel-evans/e687/player-activity?year=all&matchType=Singles
Juan Carlos Saez,,,,https://www.atptour.com/en/players/juan-carlos-saez/sl85/player-activity?year=all&matchType=Singles
Martin Van Der Meerschen,,,,https://www.atptour.com/en/players/martin-van-der-meerschen/v0bs/player-activity?year=all&matchType=Singles
Yannik Reuter,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yannik-reuter/ra82/player-activity?year=all&matchType=Singles
Jiri Vesely,"Pribram, Czech Republic",198.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jiri-vesely/v708/player-activity?year=all&matchType=Singles
Yannick Vandenbulcke,"Antwerp, Belgium",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/yannick-vandenbulcke/v664/player-activity?year=all&matchType=Singles
Daniel Altmaier,"Kempen, Germany",188.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/daniel-altmaier/ae14/player-activity?year=all&matchType=Singles
Karen Khachanov,"Moscow, Russia",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/karen-khachanov/ke29/player-activity?year=all&matchType=Singles
Miomir Kecmanovic,"Belgrade, Serbia",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/miomir-kecmanovic/ki95/player-activity?year=all&matchType=Singles
Marek Semjan,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marek-semjan/sh08/player-activity?year=all&matchType=Singles
Roberto Carballes Baena,"Tenerife, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/roberto-carballes-baena/cf59/player-activity?year=all&matchType=Singles
David Goffin,"Rocourt, Belgium",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/david-goffin/gb88/player-activity?year=all&matchType=Singles
Grigor Dimitrov,"Haskovo, Bulgaria",191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/grigor-dimitrov/d875/player-activity?year=all&matchType=Singles
Oscar Otte,"Cologne, Germany",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/oscar-otte/o449/player-activity?year=all&matchType=Singles
Alex de Minaur,"Sydney, Australia",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alex-de-minaur/dh58/player-activity?year=all&matchType=Singles
Lorenzo Musetti,"Carrara, Italy",185.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/lorenzo-musetti/m0ej/player-activity?year=all&matchType=Singles
Kamil Majchrzak,"Piotrkow Trybunalski, Poland",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kamil-majchrzak/mq75/player-activity?year=all&matchType=Singles
Dusan Lajovic,"Belgrade, Serbia",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/dusan-lajovic/l987/player-activity?year=all&matchType=Singles
Lukas Ollert,"Hamburg, Germany",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lukas-ollert/o452/player-activity?year=all&matchType=Singles
Diego Schwartzman,"Buenos Aires, Argentina",170.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/diego-schwartzman/sm37/player-activity?year=all&matchType=Singles
Ricardas Berankis,"Vilnius, Lithuania",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ricardas-berankis/be90/player-activity?year=all&matchType=Singles
Tom Pisane,,,,https://www.atptour.com/en/players/tom-pisane/p0d1/player-activity?year=all&matchType=Singles
Henri Laaksonen,"Lohja, Finland",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/henri-laaksonen/l949/player-activity?year=all&matchType=Singles
Jaume Munar,"Santanyi, Mallorca, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jaume-munar/mu94/player-activity?year=all&matchType=Singles
Raphael Baltensperger,"Z�rich, Switzerland",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/raphael-baltensperger/bt64/player-activity?year=all&matchType=Singles
Richard Gasquet,"Beziers, France",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/richard-gasquet/g628/player-activity?year=all&matchType=Singles
Joao Sousa,"Guimaraes, Portugal",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/joao-sousa/sh90/player-activity?year=all&matchType=Singles
Denis Matsukevich,,191.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/denis-matsukevich/mc18/player-activity?year=all&matchType=Singles
Niels Visker,Groningen,191.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/niels-visker/v0d0/player-activity?year=all&matchType=Singles
Gael Monfils,"Paris, France",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gael-monfils/mc65/player-activity?year=all&matchType=Singles
Olivier Rojas,,,,https://www.atptour.com/en/players/olivier-rojas/r0f9/player-activity?year=all&matchType=Singles
Marin Cilic,"Medjugorje, Bosnia-Herzegovina",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marin-cilic/c977/player-activity?year=all&matchType=Singles
Frances Tiafoe,"Hyattsville, MD, USA",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/frances-tiafoe/td51/player-activity?year=all&matchType=Singles
Maciej Smola,Tomaszow Mazowiecki,193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maciej-smola/sn94/player-activity?year=all&matchType=Singles
John Sperle,,,,https://www.atptour.com/en/players/john-sperle/s0lr/player-activity?year=all&matchType=Singles
George Von Massow,"Bad Honnef, Germany",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/george-von-massow/v691/player-activity?year=all&matchType=Singles
Botic van de Zandschulp,"Wageningen, Netherlands",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/botic-van-de-zandschulp/v812/player-activity?year=all&matchType=Singles
Maxime Cressy,"Paris, France",198.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maxime-cressy/c0bc/player-activity?year=all&matchType=Singles
Lloyd Harris,"Cape Town, South Africa",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lloyd-harris/hg86/player-activity?year=all&matchType=Singles
Emil Ruusuvuori,"Helsinki, Finland",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/emil-ruusuvuori/rh24/player-activity?year=all&matchType=Singles
Carl Soderlund,"Stockholm, Sweden",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/carl-soderlund/sx81/player-activity?year=all&matchType=Singles
